tag,词性,label,remove
学习交流,学习/v(动词) 交流/vn(其他),val_eval_type,1
造价,造价/n(名词),sin_ver_nou_del_type,0
朋克,朋克/n(名词),sin_ver_nou_del_type,0
KDJOW,kdjow/nx(其他),val_eval_type,1
瑜伽,瑜伽/n(名词),sin_ver_nou_del_type,0
业委会,业委会/n(名词),val_eval_type,1
重庆时时彩计划,重庆/ns(地名) 时时/d(副词) 彩计划/n(名词),com_del_type,0
护肤,护肤/v(动词),sin_ver_nou_del_type,0
材料,材料/n(名词),sin_ver_nou_del_type,0
团结,团结/v(动词),val_eval_type,1
贵金属,贵金属/n(名词),sin_ver_nou_del_type,0
红包群,红包/n(名词) 群/Ng(其他),com_del_type,0
王菲,王菲/n(名词),sin_ver_nou_del_type,0
同乡,同乡/n(名词),val_eval_type,1
语C,语/Ng(其他) c/nx(其他),com_del_type,0
百合,百合/nr(其他),sin_nr_type,0
证券,证券/n(名词),sin_ver_nou_del_type,0
心理学,心理学/n(名词),sin_ver_nou_del_type,0
女性,女性/n(名词),sin_ver_nou_del_type,0
人民币,人民币/n(名词),sin_ver_nou_del_type,0
漂亮小妹,漂亮/a(形容词) 小妹/n(名词),porn_type,1
搜索,搜索/v(动词),sin_ver_nou_del_type,0
国学,国学/n(名词),sin_ver_nou_del_type,0
特价,特价/n(名词),sin_ver_nou_del_type,0
香港,香港/ns(地名),sin_ns_type,0
散文,散文/n(名词),sin_ver_nou_del_type,0
礼包,礼包/n(名词),sin_ver_nou_del_type,0
动作,动作/n(名词),val_eval_type,1
宣传,宣传/v(动词),val_eval_type,1
股市,股市/n(名词),sin_ver_nou_del_type,0
体操,体操/n(名词),sin_ver_nou_del_type,0
QQ飞车,qq飞车/nz(其他专名),sin_nz_type,0
补习班,补习班/n(名词),sin_ver_nou_del_type,0
股票解套,股票/n(名词) 解套/v(动词),com_del_type,0
鹿晗,鹿晗/n(名词),sin_ver_nou_del_type,0
绝地求生,绝地/n(名词) 求生/v(动词),com_del_type,0
证券研究,证券/n(名词) 研究/vn(其他),com_del_type,0
彩票,彩票/n(名词),sin_ver_nou_del_type,0
风景,风景/n(名词),sin_ver_nou_del_type,0
怀孕,怀孕/v(动词),sin_ver_nou_del_type,0
LKDJF;WI,lkdjf/nx(其他) ;/w(标点) wi/nx(其他),val_eval_type,1
微软,微软/n(名词),sin_ver_nou_del_type,0
(长期有效）,(/w(标点) 长期/d(副词) 有效/a(形容词) )/w(标点),punctuation_type,1
活跃,活跃/v(动词),val_eval_type,1
养生,养生/v(动词),sin_ver_nou_del_type,0
温泉,温泉/n(名词),sin_ver_nou_del_type,0
123,123/m(数词),numeric_type,1
WWW.66636.COM,www.66636.com/nx(其他),val_eval_type,1
赵丽颖,赵丽颖/n(名词),sin_ver_nou_del_type,0
投资银行,投资/v(动词) 银行/n(名词),com_del_type,0
美女视讯体育投注,美女/n(名词) 视讯/nz(其他专名) 体育/n(名词) 投注/v(动词),com_del_type,0
特殊服务,特殊/a(形容词) 服务/vn(其他),porn_type,1
单反,单反/b(其他),sin_other_save_type,0
生肖,生肖/n(名词),sin_ver_nou_del_type,0
CF,cf/nx(其他),sin_nx_type,0
爱,爱/v(动词),val_eval_type,1
电气,电气/n(名词),sin_ver_nou_del_type,0
微信,微信/n(名词),val_eval_type,1
新手炒股,新手/n(名词) 炒股/v(动词),com_del_type,0
汽车用品,汽车/n(名词) 用品/n(名词),com_del_type,0
海滨,海滨/s(处所词),sin_other_save_type,0
舞蹈,舞蹈/n(名词),sin_ver_nou_del_type,0
新番,新番/n(名词),sin_ver_nou_del_type,0
网购,网购/n(名词),sin_ver_nou_del_type,0
妈妈,妈妈/n(名词),sin_ver_nou_del_type,0
省钱,省钱/a(形容词),sin_other_save_type,0
赛车,赛车/n(名词),sin_ver_nou_del_type,0
MACD,macd/nx(其他),sin_nx_type,0
绘画,绘画/n(名词),sin_ver_nou_del_type,0
品牌维护,品牌/n(名词) 维护/v(动词),com_del_type,0
小户型,小/a(形容词) 户型/n(名词),com_del_type,0
王俊凯,王俊凯/n(名词),sin_ver_nou_del_type,0
竞猜,竞猜/v(动词),sin_ver_nou_del_type,0
公关,公关/n(名词),sin_ver_nou_del_type,0
GOOGLE,google/nx(其他),sin_nx_type,0
压力调节,压力/n(名词) 调节/v(动词),com_del_type,0
DLKFJWJF,dlkfjwjf/nx(其他),val_eval_type,1
跳水,跳水/vn(其他),sin_other_save_type,0
记者,记者/n(名词),sin_ver_nou_del_type,0
四叶草,四叶草/n(名词),sin_ver_nou_del_type,0
悬疑,悬疑/n(名词),sin_ver_nou_del_type,0
吃鸡,吃/v(动词) 鸡/n(名词),com_del_type,0
1476996544,1476996544/m(数词),numeric_type,1
办公用品,办公/vn(其他) 用品/n(名词),com_del_type,0
班级,班级/n(名词),val_eval_type,1
售后,售后/v(动词),sin_ver_nou_del_type,0
债券,债券/n(名词),sin_ver_nou_del_type,0
潜力股,潜力股/n(名词),sin_ver_nou_del_type,0
狗狗,狗狗/n(名词),sin_ver_nou_del_type,0
客服,客服/n(名词),val_eval_type,1
钢结构,钢结构/n(名词),sin_ver_nou_del_type,0
吐槽,吐槽/v(动词),sin_ver_nou_del_type,0
耽美,耽美/n(名词),sin_ver_nou_del_type,0
人像,人像/n(名词),sin_ver_nou_del_type,0
南浮,南浮/n(名词),sin_ver_nou_del_type,0
设备,设备/n(名词),sin_ver_nou_del_type,0
厨师,厨师/n(名词),sin_ver_nou_del_type,0
名家,名家/n(名词),sin_ver_nou_del_type,0
健康及社会服务,健康/an(其他) 及/c(连词) 社会/n(名词) 服务/vn(其他),com_del_type,0
IT,it/nx(其他),sin_nx_type,0
刷单,刷单/n(名词),sin_ver_nou_del_type,0
准妈妈,准妈妈/n(名词),sin_ver_nou_del_type,0
免费,免费/v(动词),val_eval_type,1
车友会,车友会/n(名词),sin_ver_nou_del_type,0
香水,香水/n(名词),sin_ver_nou_del_type,0
死神,死神/n(名词),sin_ver_nou_del_type,0
私募基金,私募/a(形容词) 基金/n(名词),com_del_type,0
直播,直播/v(动词),sin_ver_nou_del_type,0
美白,美白/n(名词),sin_ver_nou_del_type,0
邓丽君,邓丽君/nr(其他),sin_nr_type,0
作业,作业/v(动词),sin_ver_nou_del_type,0
心理,心理/n(名词),sin_ver_nou_del_type,0
次新股,次新股/n(名词),sin_ver_nou_del_type,0
易烊千玺,易烊/n(名词) 千玺/n(名词),com_del_type,0
火锅,火锅/n(名词),sin_ver_nou_del_type,0
陪玩,陪玩/n(名词),sin_ver_nou_del_type,0
新媒体,新/a(形容词) 媒体/n(名词),com_del_type,0
常识,常识/n(名词),sin_ver_nou_del_type,0
兄弟姐妹,兄弟/n(名词) 姐妹/n(名词),val_eval_type,1
JAZZ,jazz/nx(其他),sin_nx_type,0
绿化,绿化/v(动词),sin_ver_nou_del_type,0
百度云盘,/n(名词) 百度/nz(其他专名) /n(名词) 云/n(名词) /n(名词) 盘/Ng(其他) /n(名词),val_eval_type,1
休闲娱乐,休闲/vn(其他) 娱乐/vn(其他),com_del_type,0
PHP,php/nx(其他),sin_nx_type,0
一起疯起玩,一起/d(副词) 疯/v(动词) 起/v(动词) 玩/v(动词),com_del_type,0
茄Q:37751288,茄/Ng(其他) q/nx(其他) :/w(标点) 37751288/m(数词),porn_type,1
爱爱最前卫,爱爱/n(名词) 最/d(副词) 前卫/a(形容词),porn_type,1
淘宝客,淘宝客/n(名词),sin_ver_nou_del_type,0
给排水,给排水/j(简称),sin_other_save_type,0
分售服务,分/v(动词) 售/v(动词) 服务/vn(其他),com_del_type,0
美国,美国/ns(地名),sin_ns_type,0
同学会,同学会/n(名词),val_eval_type,1
深圳,深圳/ns(地名),sin_ns_type,0
地下城与勇士,地下城/n(名词) 与/c(连词) 勇士/n(名词),com_del_type,0
牛市,牛市/n(名词),sin_ver_nou_del_type,0
R&B,r&/nx(其他) ;/w(标点) b/nx(其他),com_del_type,0
填志愿,填/v(动词) 志愿/n(名词),com_del_type,0
合同,合同/n(名词),sin_ver_nou_del_type,0
留学,留学/v(动词),sin_ver_nou_del_type,0
文学,文学/n(名词),sin_ver_nou_del_type,0
女人,女人/n(名词),sin_ver_nou_del_type,0
哈哈,哈哈/o(拟声词),sin_other_remove_type,1
王者,王者/n(名词),sin_ver_nou_del_type,0
LICHI58.COM,lichi58.com/nx(其他),val_eval_type,1
国产,国产/b(其他),sin_other_save_type,0
二手房,二手房/n(名词),sin_ver_nou_del_type,0
鞋,鞋/n(名词),val_eval_type,1
听力,听力/n(名词),sin_ver_nou_del_type,0
西餐,西餐/n(名词),sin_ver_nou_del_type,0
BL,bl/nx(其他),val_eval_type,1
证券公司,证券/n(名词) 公司/n(名词),com_del_type,0
媒体,媒体/n(名词),sin_ver_nou_del_type,0
邮件营销,邮件/n(名词) 营销/vn(其他),com_del_type,0
黄,黄/j(简称),val_eval_type,1
K线,k/nx(其他) 线/n(名词),com_del_type,0
福彩3D,福彩/n(名词) 3d/nz(其他专名),com_del_type,0
王源,王源/n(名词),sin_ver_nou_del_type,0
单身交友,单身/n(名词) 交友/v(动词),val_eval_type,1
PS,ps/nx(其他),val_eval_type,1
C,c/nx(其他),val_eval_type,1
加Q5969022,加/j(简称) q/nx(其他) 5969022/m(数词),porn_type,1
经济,经济/n(名词),sin_ver_nou_del_type,0
美女上门,美女/n(名词) 上门/v(动词),porn_type,1
结构,结构/n(名词),sin_ver_nou_del_type,0
事业,事业/n(名词),val_eval_type,1
淘宝购物,淘宝/n(名词) 购物/vn(其他),com_del_type,0
甜品,甜品/n(名词),sin_ver_nou_del_type,0
营销,营销/vn(其他),sin_other_save_type,0
穿越火线手游版,穿越火线/nz(其他专名) 手游/n(名词) 版/n(名词),com_del_type,0
房贷,房贷/n(名词),sin_ver_nou_del_type,0
家具生活,家具/n(名词) 生活/vn(其他),com_del_type,0
园林,园林/n(名词),sin_ver_nou_del_type,0
逆战,逆战/n(名词),sin_ver_nou_del_type,0
园艺,园艺/n(名词),sin_ver_nou_del_type,0
免单,免单/n(名词),sin_ver_nou_del_type,0
战友,战友/n(名词),val_eval_type,1
散户集中营,散户/n(名词) 集中营/n(名词),com_del_type,0
情人,情人/n(名词),porn_type,1
加油,加油/v(动词),val_eval_type,1
财富,财富/n(名词),sin_ver_nou_del_type,0
装逼,装逼/n(名词),val_eval_type,1
银行理财产品,银行/n(名词) 理财/vn(其他) 产品/n(名词),com_del_type,0
灵异,灵异/n(名词),sin_ver_nou_del_type,0
交友群,交友/v(动词) 群/Ng(其他),val_eval_type,1
跑步,跑步/v(动词),sin_ver_nou_del_type,0
百度云盘,/n(名词) 百度/nz(其他专名) /n(名词) 云/n(名词) /n(名词) 盘/Ng(其他),val_eval_type,1
一家人,一家/n(名词) 人/n(名词),val_eval_type,1
筹码,筹码/n(名词),sin_ver_nou_del_type,0
腐男,腐/Vg(其他) 男/b(其他),com_del_type,0
黑马牛股,黑马/n(名词) 牛股/n(名词),com_del_type,0
平板电脑,平板/n(名词) 电脑/n(名词),com_del_type,0
淘宝互刷,淘宝/n(名词) 互刷/n(名词),val_eval_type,1
波浪理论,波浪/n(名词) 理论/n(名词),com_del_type,0
售前,售前/n(名词),sin_ver_nou_del_type,0
师生,师生/n(名词),val_eval_type,1
财经,财经/n(名词),sin_ver_nou_del_type,0
抢红包,抢/v(动词) 红包/n(名词),com_del_type,0
学霸,学霸/n(名词),sin_ver_nou_del_type,0
淘宝刷销量,淘宝/n(名词) 刷/v(动词) 销量/n(名词),com_del_type,0
QQ批量建群,qq/n(名词) 批量/d(副词) 建群/n(名词),com_del_type,0
新生,新生/n(名词),val_num_time_type,1
唠嗑,唠嗑/v(动词),val_eval_type,1
分分彩,分分彩/n(名词),sin_ver_nou_del_type,0
互助,互助/v(动词),sin_ver_nou_del_type,0
沥青,沥青/n(名词),sin_ver_nou_del_type,0
Q7869822,q/nx(其他) 7869822/m(数词),porn_type,1
斗图,斗/v(动词) 图/n(名词),com_del_type,0
建群软件,建群/n(名词) 软件/n(名词),com_del_type,0
淘宝特价,淘宝/n(名词) 特价/n(名词),com_del_type,0
632265666,632265666/m(数词),numeric_type,1
白菜,白菜/n(名词),sin_ver_nou_del_type,0
帅哥美女,帅哥/nz(其他专名) 美女/n(名词),com_del_type,0
男神,男神/n(名词),sin_ver_nou_del_type,0
十字绣,十字绣/n(名词),sin_ver_nou_del_type,0
川菜,川菜/n(名词),sin_ver_nou_del_type,0
111,111/m(数词),numeric_type,1
家常菜,家常菜/n(名词),sin_ver_nou_del_type,0
SEO,seo/nx(其他),sin_nx_type,0
可爱,可爱/a(形容词),sin_other_save_type,0
象棋,象棋/n(名词),sin_ver_nou_del_type,0
包,包/v(动词),val_eval_type,1
广州,广州/ns(地名),sin_ns_type,0
JAVASCRIPT,javascript/nx(其他),sin_nx_type,0
新闻,新闻/n(名词),val_eval_type,1
同在广东,同在/v(动词) 广东/ns(地名),com_del_type,0
C,c++/nx(其他),val_eval_type,1
营养,营养/n(名词),sin_ver_nou_del_type,0
同城约会,同城/n(名词) 约会/v(动词),val_eval_type,1
房产,房产/n(名词),sin_ver_nou_del_type,0
老师,老师/n(名词),sin_ver_nou_del_type,0
会计,会计/n(名词),sin_ver_nou_del_type,0
老司机,老司机/n(名词),sin_ver_nou_del_type,0
逗逼,逗/v(动词) 逼/v(动词),com_del_type,0
产权,产权/n(名词),sin_ver_nou_del_type,0
工程师,工程师/n(名词),sin_ver_nou_del_type,0
各类型,各/r(代词) 类型/n(名词),val_eval_type,1
私房菜,私房菜/n(名词),sin_ver_nou_del_type,0
鲜花园艺,鲜花/n(名词) 园艺/n(名词),com_del_type,0
在线佰傢樂,在线/nz(其他专名) 佰/m(数词) 家乐/nz(其他专名),com_del_type,0
澳门娱乐城>>>,澳门/ns(地名) 娱乐城/n(名词) >/w(标点) >/w(标点) >/w(标点),punctuation_type,1
预测,预测/v(动词),sin_ver_nou_del_type,0
美发,美发/v(动词),sin_ver_nou_del_type,0
中考,中考/v(动词),sin_ver_nou_del_type,0
武侠,武侠/n(名词),sin_ver_nou_del_type,0
维修,维修/v(动词),sin_ver_nou_del_type,0
规划,规划/n(名词),sin_ver_nou_del_type,0
家具,家具/n(名词),sin_ver_nou_del_type,0
球球大作战,球球/n(名词) 大作战/n(名词),com_del_type,0
面膜,面膜/n(名词),sin_ver_nou_del_type,0
抄底,抄底/v(动词),sin_ver_nou_del_type,0
录取,录取/v(动词),val_eval_type,1
计算机,计算机/n(名词),sin_ver_nou_del_type,0
坐骑,坐骑/n(名词),sin_ver_nou_del_type,0
斗破苍穹,斗/v(动词) 破/a(形容词) 苍穹/n(名词),com_del_type,0
聊天群,聊天/v(动词) 群/Ng(其他),val_eval_type,1
美女学妹,美女/n(名词) 学妹/n(名词),com_del_type,0
宠物用品,宠物/n(名词) 用品/n(名词),com_del_type,0
孕妇,孕妇/n(名词),sin_ver_nou_del_type,0
期权,期权/n(名词),sin_ver_nou_del_type,0
图书音像,图书/n(名词) 音像/n(名词),com_del_type,0
写真,写真/n(名词),sin_ver_nou_del_type,0
铜,铜/n(名词),val_eval_type,1
搭配,搭配/v(动词),sin_ver_nou_del_type,0
首饰,首饰/n(名词),sin_ver_nou_del_type,0
暖通,暖通/n(名词),sin_ver_nou_del_type,0
。。。,。/w(标点) 。/w(标点) 。/w(标点),punctuation_type,1
志愿者,志愿者/n(名词),sin_ver_nou_del_type,0
情侣,情侣/n(名词),sin_ver_nou_del_type,0
电商,电商/n(名词),sin_ver_nou_del_type,0
企业家,企业家/n(名词),sin_ver_nou_del_type,0
口试,口试/v(动词),sin_ver_nou_del_type,0
开心就好,开心/a(形容词) 就/d(副词) 好/a(形容词),com_del_type,0
宿舍,宿舍/n(名词),val_eval_type,1
辅助,辅助/vn(其他),sin_other_save_type,0
花呗,花呗/n(名词),sin_ver_nou_del_type,0
周边,周边/n(名词),sin_ver_nou_del_type,0
圣斗士星矢,圣斗士/n(名词) 星矢/n(名词),com_del_type,0
车友,车友/n(名词),sin_ver_nou_del_type,0
两性,两性/b(其他),sin_other_save_type,0
虚拟产品,虚拟/vn(其他) 产品/n(名词),com_del_type,0
70,70/m(数词),numeric_type,1
屌丝,屌丝/n(名词),porn_type,1
射击,射击/vn(其他),sin_other_save_type,0
找对象,找对象/n(名词),sin_ver_nou_del_type,0
格斗,格斗/v(动词),sin_ver_nou_del_type,0
全套,全套/n(名词),porn_type,1
足球推荐,足球/n(名词) 推荐/v(动词),com_del_type,0
现货白银,现货/n(名词) 白银/n(名词),com_del_type,0
文明,文明/n(名词),val_eval_type,1
奶粉,奶粉/n(名词),sin_ver_nou_del_type,0
车位,车位/n(名词),sin_ver_nou_del_type,0
大神,大神/n(名词),sin_ver_nou_del_type,0
京东,京东/ns(地名),sin_ns_type,0
生长发育,生长/v(动词) 发育/v(动词),com_del_type,0
.NET,.net/n(名词),sin_ver_nou_del_type,0
建筑,建筑/n(名词),sin_ver_nou_del_type,0
金融服务,金融/n(名词) 服务/vn(其他),com_del_type,0
销售,销售/v(动词),sin_ver_nou_del_type,0
BIEBER,bieber/nx(其他),sin_nx_type,0
理科综合,理科/n(名词) 综合/vn(其他),com_del_type,0
韩国,韩国/ns(地名),sin_ns_type,0
资源共享,资源/n(名词) 共享/v(动词),com_del_type,0
批发,批发/vn(其他),sin_other_save_type,0
交通运输,交通/n(名词) 运输/vn(其他),com_del_type,0
婚庆,婚庆/n(名词),sin_ver_nou_del_type,0
竞价,竞价/v(动词),sin_ver_nou_del_type,0
马尔代夫,马尔代夫/ns(地名),sin_ns_type,0
日本,日本/ns(地名),sin_ns_type,0
搏击,搏击/v(动词),sin_ver_nou_del_type,0
萌萌哒,萌萌哒/n(名词),val_eval_type,1
白菜价,白菜价/n(名词),sin_ver_nou_del_type,0
时时彩计划群,时时/d(副词) 彩计划/n(名词) 群/Ng(其他),com_del_type,0
钻石,钻石/n(名词),sin_ver_nou_del_type,0
Q8671755加我,q/nx(其他) 8671755/m(数词) 加/v(动词) 我/r(代词),porn_type,1
AA百度云,aa/nx(其他) 百度云/n(名词),val_eval_type,1
词汇,词汇/n(名词),sin_ver_nou_del_type,0
环保,环保/n(名词),sin_ver_nou_del_type,0
运势,运势/n(名词),sin_ver_nou_del_type,0
潜水,潜水/v(动词),val_eval_type,1
出国,出国/v(动词),sin_ver_nou_del_type,0
围棋,围棋/n(名词),sin_ver_nou_del_type,0
竣工验收,竣工/v(动词) 验收/v(动词),val_eval_type,1
妈咪健康,妈咪/n(名词) 健康/a(形容词),com_del_type,0
教育家,教育家/n(名词),sin_ver_nou_del_type,0
辣妈,辣妈/n(名词),sin_ver_nou_del_type,0
淘宝刷信誉,淘宝/n(名词) 刷/v(动词) 信誉/n(名词),com_del_type,0
炫舞,炫舞/n(名词),sin_ver_nou_del_type,0
学区,学区/n(名词),sin_ver_nou_del_type,0
内衣,内衣/n(名词),sin_ver_nou_del_type,0
足彩,足彩/n(名词),sin_ver_nou_del_type,0
网校,网校/n(名词),sin_ver_nou_del_type,0
军事,军事/n(名词),sin_ver_nou_del_type,0
特权,特权/n(名词),sin_ver_nou_del_type,0
上门美女,上门/v(动词) 美女/n(名词),porn_type,1
减压,减压/v(动词),sin_ver_nou_del_type,0
女生,女生/n(名词),sin_ver_nou_del_type,0
编织,编织/v(动词),sin_ver_nou_del_type,0
短线黑马,短线/n(名词) 黑马/n(名词),com_del_type,0
律师,律师/n(名词),sin_ver_nou_del_type,0
妹子保健,妹子/n(名词) 保健/n(名词),porn_type,1
幼儿,幼儿/n(名词),sin_ver_nou_del_type,0
私募,私募/a(形容词),sin_other_save_type,0
中医养生,中医/n(名词) 养生/vn(其他),com_del_type,0
验房,验房/v(动词),sin_ver_nou_del_type,0
软文,软文/n(名词),sin_ver_nou_del_type,0
福彩,福彩/n(名词),sin_ver_nou_del_type,0
MYSQL,mysql/nx(其他),sin_nx_type,0
男性,男性/n(名词),sin_ver_nou_del_type,0
妹子出台,妹子/n(名词) 出台/v(动词),porn_type,1
工程,工程/n(名词),sin_ver_nou_del_type,0
交朋友,交朋友/l(其他),val_eval_type,1
股票群,股票/n(名词) 群/Ng(其他),com_del_type,0
186-1155-6781,186-1155-6781/nx(其他),sin_nx_type,1
平面设计,平面/n(名词) 设计/vn(其他),com_del_type,0
通讯服务,通讯/n(名词) 服务/vn(其他),com_del_type,0
喂养,喂养/v(动词),sin_ver_nou_del_type,0
粉丝群,粉丝/n(名词) 群/Ng(其他),com_del_type,0
QQ,qq/n(名词),val_eval_type,1
闺密,闺密/n(名词),val_eval_type,1
小妹,小妹/n(名词),porn_type,1
海鲜,海鲜/n(名词),sin_ver_nou_del_type,0
左爱,左爱/n(名词),porn_type,1
攀岩,攀岩/vn(其他),sin_other_save_type,0
老同学,老同学/n(名词),val_eval_type,1
属性,属性/n(名词),val_eval_type,1
多媒体,多媒体/n(名词),sin_ver_nou_del_type,0
CSKBW.COM,cskbw.com/nx(其他),val_eval_type,1
制作,制作/v(动词),val_eval_type,1
和谐,和谐/a(形容词),val_eval_type,1
融资租赁企业,融资/vn(其他) 租赁/vn(其他) 企业/n(名词),com_del_type,0
喊单,喊/v(动词) 单/b(其他),com_del_type,0
努力,努力/ad(其他),val_eval_type,1
奥数,奥数/n(名词),sin_ver_nou_del_type,0
兼职美女,兼职/v(动词) 美女/n(名词),porn_type,1
智能化,智能化/v(动词),sin_ver_nou_del_type,0
九寨沟,九寨沟/ns(地名),sin_ns_type,0
GAY,gay/nx(其他),sin_nx_type,0
